price_usd_log10,CARD_TEXT,TYPE,CMC,NUMBER_OF_EDITIONS,power,toughness,first_edition_year,RARITY,COLOR_PIE
-0.3467874862246563,Each player returns all artifact cards from their graveyard to the battlefield.,Sorcery,7.0,1,,,2004.0,Rare,W
0.22271647114758325,"Creature tokens you control have haste. Whenever one or more creatures attack, you may pay {1}{R}. If you do, creatures attacking your opponents and/or planeswalkers they control get +2/+0 until end of turn.",Enchantment,2.0,1,,,2023.0,Rare,R
-0.6020599913279624,Choose a creature type. Roar of the Crowd deals damage to any target equal to the number of permanents you control of the chosen type.,Sorcery,4.0,1,,,2008.0,Common,R
-0.6777807052660807,Choose one — • Creatures you control get +1/+1 until end of turn. • Untap all creatures you control. Entwine {1}{W} (Choose both if you pay the entwine cost.),Instant,2.0,1,,,2003.0,Uncommon,W
-0.769551078621726,Create a 6/6 green Wurm creature token. Flashback {3}{G} (You may cast this card from your graveyard for its flashback cost. Then exile it.),Sorcery,7.0,1,,,2017.0,Uncommon,G
-0.769551078621726,Roast deals 5 damage to target creature without flying.,Sorcery,2.0,1,,,2015.0,Uncommon,R
-0.6575773191777937,Vigilance This creature has all activated abilities of all legendary creatures you control.,Creature — Human Mercenary,4.0,1,3.0,4.0,2022.0,Rare,W
-0.5686362358410126,"Flying Whenever this creature becomes blocked, defending player discards all the cards in their hand, then draws that many cards.",Creature — Insect,3.0,1,1.0,1.0,1999.0,Uncommon,R
0.00860017176191757,"Reach, haste Whenever this creature attacks, if defending player has more cards in hand than you, exile the top card of their library. During any turn you attacked with a Rogue, you may cast that card and you may spend mana as though it were mana of any color to cast that spell.",Creature — Human Archer Rogue,2.0,1,2.0,2.0,2019.0,Mythic,R
-0.5376020021010439,Enchant creature (Target a creature as you cast this. This card enters attached to that creature.) Enchanted creature has shroud. (It can't be the target of spells or abilities.),Enchantment — Aura,1.0,1,,,2007.0,Common,U
1.1571544399062814,Equipped creature gets +0/+3. Astral Projection — {1}{W}: Equipped creature phases out. (Treat it and anything attached to it as though they don't exist until its controller's next turn.) Equip {1},Artifact — Equipment,2.0,1,,,2021.0,Rare,W
-0.769551078621726,"Whenever equipped creature deals combat damage to a player, you draw that many cards. Equip {4} Equip Shaman, Warlock, or Wizard {1}",Artifact — Equipment,3.0,1,,,2022.0,Rare,U
-0.7958800173440752,"At the beginning of each end step, if an artifact entered the battlefield under your control this turn, Augment {2} ({2}, Reveal this card from your hand: Combine it with target host. Augment only as a sorcery.)",Artifact Creature — Construct,0.0,1,1.0,1.0,2017.0,Uncommon,Colorless
-1.0969100130080565,"Robobrain War Mind's power is equal to the number of cards in your hand. When this creature enters, you get an amount of {E} (energy counters) equal to the number of artifact creatures you control. Whenever this creature attacks, you may pay {E}{E}{E}. If you do, draw a card.",Artifact Creature — Robot,4.0,1,,5.0,2024.0,Uncommon,U
-1.5228787452803376,"When Robo-Piñata dies, choose one — • You get {TK}{TK}. • You may put a sticker on a nonland permanent you own.",Artifact Creature — Clown Robot,3.0,1,2.0,1.0,2022.0,Common,W
-0.958607314841775,"Casualty 1 (As you cast this spell, you may sacrifice a creature with power 1 or greater. When you do, copy this spell.) Exile the top two cards of your library. You may play those cards this turn.",Sorcery,2.0,1,,,2022.0,Uncommon,R
-0.958607314841775,"Flying Whenever this creature attacks, target attacking creature without flying gains flying until end of turn.",Creature — Bird,3.0,1,1.0,3.0,2024.0,Uncommon,W
-0.9208187539523752,"When Rocco enters, if you cast it, you may search your library for a creature card with mana value X or less, put it onto the battlefield, then shuffle.",Legendary Creature — Elf Druid,3.0,1,3.0,1.0,2022.0,Uncommon,GRW
-0.6575773191777937,"At the beginning of your end step, each player exiles the top card of their library. Until your next end step, each player may play the card they exiled this way. Whenever a player plays a land from exile or casts a spell from exile, you put a +1/+1 counter on target creature and create a Food token. (It's an artifact with '{2}, {T}, Sacrifice this token: You gain 3 life.')",Legendary Creature — Elf Druid,3.0,1,2.0,4.0,2023.0,Rare,GRW
-1.0457574905606752,"Defender (This creature can't attack.) When this creature dies, create a 3/3 white Bird creature token with flying.",Creature — Bird Egg,3.0,1,0.0,3.0,2019.0,Uncommon,W
-0.619788758288394,"This creature enters with four shell counters on it. At the beginning of your upkeep, remove a shell counter from this creature. As long as this creature has no shell counters on it, it gets +3/+2 and has flying.",Creature — Bird,1.0,1,0.0,1.0,1997.0,Uncommon,R
-1.6989700043360187,Reach,Creature — Human Soldier,2.0,1,3.0,1.0,2022.0,Common,R
-1.0969100130080565,Mountainwalk (This creature can't be blocked as long as defending player controls a Mountain.),Creature — Badger Beast,5.0,1,3.0,3.0,2007.0,Common,R
-0.22914798835785583,"Whenever this creature blocks or becomes blocked by a non-Wall creature, destroy that creature at end of combat.",Creature — Basilisk,6.0,1,4.0,5.0,1996.0,Rare,GR
-0.9208187539523752,{4}{G}: This creature deals 2 damage to each creature with flying and each player.,Creature — Rhino Soldier,7.0,1,5.0,7.0,2008.0,Uncommon,GW
-1.6989700043360187,"Whenever this Vehicle attacks, create a Treasure token. (It's an artifact with '{T}, Sacrifice this token: Add one mana of any color.') Exhaust — {3}: This Vehicle becomes an artifact creature. Put a +1/+1 counter on it. (Activate each exhaust ability only once.) Crew 1",Artifact — Vehicle,2.0,1,3.0,2.0,2025.0,Uncommon,GR
0.20682587603184974,"Super haste (This may attack the turn before you cast it. (You may put this card from your hand onto the battlefield tapped and attacking during your declare attackers step. If you do, you lose the game at the beginning of your next turn's end step unless you pay this card's mana cost during that turn.))",Creature — Slug,4.0,1,3.0,1.0,2004.0,Uncommon,R
-1.5228787452803376,"Flying When this Vehicle enters, you may put up to two name stickers on it. Whenever this Vehicle attacks, choose a letter. This Vehicle gets +1/+1 until end of turn for each name sticker on it that begins with the chosen letter. Crew 2",Artifact — Vehicle,4.0,1,2.0,3.0,2022.0,Uncommon,Colorless
-0.3279021420642826,"{T}: Add {C}. {T}: Add {R}. Spend this mana only to cast a creature spell. {R}, {T}: Target Lizard, Mouse, Otter, or Raccoon you control gets +1/+0 and gains haste until end of turn. Activate only as a sorcery.",Land,0.0,1,,,2024.0,Uncommon,R
0.10380372095595687,This land enters tapped unless you control two or more other lands. {T}: Add {R} or {G}.,Land,0.0,1,,,2025.0,Rare,GR
-0.8860566476931632,You can't cast Rock Jockey if you've played a land this turn. You can't play lands if this creature was cast this turn.,Creature — Goblin,3.0,1,3.0,3.0,2003.0,Common,R
-0.494850021680094,Creatures named Scissors Lizard can't attack or block.,Artifact Creature — Lobster,4.0,1,4.0,3.0,2020.0,Common,Colorless
-0.5376020021010439,Double strike (This creature deals both first-strike and regular combat damage.) Morph {4}{R}{R} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.),Creature — Elemental,7.0,1,4.0,3.0,2003.0,Rare,R
-0.8538719643217619,Rock Slide deals X damage divided as you choose among any number of target attacking or blocking creatures without flying.,Instant,1.0,1,,,1997.0,Common,R
-0.431798275933005,"First strike Whenever another creature dies, you may put a +1/+1 counter on this creature.",Creature — Elemental,3.0,1,1.0,1.0,2009.0,Uncommon,R
-1.2218487496163564,"Whenever you cast an instant, sorcery, or Wizard spell, this creature deals 1 damage to any target.",Creature — Human Wizard,4.0,1,3.0,3.0,2020.0,Uncommon,R
-1.3979400086720375,"Reach When this creature enters, you may discard a card. If you do, reveal the top five cards of your library. Ask a person outside the game to choose which of them is most like a rock band. Put that card into your hand and the rest on the bottom of your library in a random order.",Creature — Elemental Performer,5.0,1,4.0,5.0,2022.0,Common,R
-1.3010299956639813,"This land enters tapped unless you control a Mount or Vehicle. {T}: Add {R}. {1}{R}, {T}, Sacrifice this land: Create a 1/1 colorless Pilot creature token with 'This token saddles Mounts and crews Vehicles as though its power were 2 greater.' Activate only as a sorcery.",Land,0.0,1,,,2025.0,Uncommon,R
-0.769551078621726,"This land enters tapped. {T}, Sacrifice this land: Search your library for a Swamp or Mountain card, put it onto the battlefield, then shuffle.",Land,0.0,1,,,2023.0,Uncommon,Colorless
-1.5228787452803376,"Whenever you cast your first spell each turn, add {R}{R}.",Creature — Human Mercenary,4.0,1,3.0,4.0,2024.0,Common,R
-0.3098039199714863,"Whenever a player casts an instant or sorcery spell, exile it instead of putting it into a graveyard as it resolves. {X}, {T}, Sacrifice this artifact: You may cast any number of spells from among cards exiled with this artifact with total mana value X or less without paying their mana costs.",Artifact,3.0,1,,,2021.0,Rare,U
-1.3979400086720375,"{3}, {T}: This artifact deals 1 damage to any target.",Artifact,4.0,1,,,2013.0,Uncommon,Colorless
0.11727129565576427,"{2}, {T}: This artifact deals 1 damage to target player. Then untap this artifact unless that player says 'Thank you, sir. May I have another?'",Artifact,1.0,1,,,2004.0,Uncommon,Colorless
0.7126497016272114,"Flying, deathtouch, lifelink Whenever you gain life, Rodolf Duskbringer gains indestructible until end of turn. At the beginning of your end step, you may pay {1}{W/B}. When you do, return target creature card with mana value X or less from your graveyard to the battlefield, where X is the amount of life you gained this turn.",Legendary Creature — Vampire Angel,6.0,1,4.0,4.0,2024.0,Rare,BW
-0.4559319556497244,Reveal any number of green cards in your hand. Return an enchantment card from your graveyard to your hand for each card revealed this way.,Sorcery,1.0,1,,,1999.0,Common,G
0.12710479836480765,"First strike, menace, trample Partner (You can have two commanders if both have partner.)",Legendary Creature — Kobold Warrior,0.0,1,0.0,1.0,2020.0,Uncommon,R
0.12385164096708581,"(Gain the next level as a sorcery to add its ability.) Whenever a creature you control deals combat damage to a player, exile the top card of that player's library face down. You may look at it for as long as it remains exiled. {1}{U}{B}: Level 2 Creatures you control have menace. {2}{U}{B}: Level 3 You may play cards exiled with this Class, and you may spend mana as though it were mana of any color to cast those spells.",Enchantment — Class,2.0,1,,,2021.0,Rare,BU
-0.6575773191777937,"When this creature enters, sacrifice it unless you sacrifice a Forest.",Creature — Elephant,1.0,1,3.0,3.0,1997.0,Common,G
-0.8538719643217619,"Whenever this creature attacks alone, it gets +2/+0 until end of turn.",Creature — Kavu,2.0,1,1.0,1.0,2005.0,Common,R
-0.6575773191777937,"When this creature enters, draw a card and you get {E}{E} (two energy counters).",Creature — Human Rogue,3.0,1,3.0,2.0,2017.0,Uncommon,GU
-1.2218487496163564,"For each color, return up to one target creature card of that color from your graveyard to your hand.",Sorcery,3.0,1,,,2022.0,Uncommon,B
-0.38721614328026455,"Whenever equipped creature deals combat damage to a player, you may draw a card. Equip {2} ({2}: Attach to target creature you control. Equip only as a sorcery.)",Artifact — Equipment,2.0,1,,,2020.0,Uncommon,Colorless
-0.6020599913279624,"{T}: Add {C}. {4}, {T}: Target creature can't be blocked this turn.",Land,0.0,1,,,2024.0,Uncommon,Colorless
-0.8538719643217619,"Other Kobolds you control get +2/+2. Whenever you cast a Kobold spell, you may pay {2}. If you do, create a 4/4 red Dragon creature token with flying. Whenever you cast a Dragon spell, create a 0/1 red Kobold creature token named Kobolds of Kher Keep.",Legendary Creature — Kobold Warrior,5.0,1,4.0,4.0,2022.0,Rare,BR
-0.46852108295774486,"You may exert this creature as it attacks. (It won't untap during your next untap step.) Whenever you exert a creature, reveal cards from the top of your library until you reveal an Equipment card. Put that card onto the battlefield attached to that creature, then put the rest on the bottom of your library in a random order.",Creature — Human Knight,4.0,1,4.0,4.0,2023.0,Rare,RW
-1.5228787452803376,"Menace (This creature can't be blocked except by two or more creatures.) When this creature dies, the Ring tempts you.",Creature — Human Knight,1.0,1,1.0,1.0,2023.0,Common,R
-1.2218487496163564,"Landfall — Whenever a land you control enters, you get {E} (an energy counter). {T}, Pay six {E}: Draw three cards.",Creature — Merfolk Rogue,2.0,1,1.0,3.0,2024.0,Uncommon,U
1.1182647260894794,"Flying Landfall — Whenever a land you control enters, you may gain control of target creature for as long as you control this creature.",Creature — Elemental,6.0,1,3.0,2.0,2009.0,Rare,U
-1.3979400086720375,"Kicker {5} (You may pay an additional {5} as you cast this spell.) Roil Eruption deals 3 damage to any target. If this spell was kicked, it deals 5 damage instead.",Sorcery,2.0,1,,,2020.0,Common,R
-0.8860566476931632,"When this enchantment enters, draw two cards, then discard a card. When a Dragon you control enters, return this enchantment to its owner's hand.",Enchantment,2.0,1,,,2025.0,Uncommon,U
-0.6777807052660807,"Roiling Horror's power and toughness are each equal to your life total minus the life total of an opponent with the most life. Suspend X—{X}{B}{B}{B}. X can't be 0. (Rather than cast this card from your hand, you may pay {X}{B}{B}{B} and exile it with X time counters on it. At the beginning of your upkeep, remove a time counter. When the last is removed, you may cast it without paying its mana cost. It has haste.) Whenever a time counter is removed from this card while it's exiled, target player loses 1 life and you gain 1 life.",Creature — Horror,5.0,1,,,2007.0,Rare,B
-0.5228787452803376,"Sacrifice a land. Search your library for up to two basic land cards, put them onto the battlefield tapped, then shuffle.",Instant,3.0,1,,,2020.0,Uncommon,G
-0.8239087409443188,"Destroy target land, then Roiling Terrain deals damage to that land's controller equal to the number of land cards in that player's graveyard.",Sorcery,4.0,1,,,2010.0,Common,R
0.14301480025409505,"At the beginning of each player's upkeep, this enchantment deals 1 damage to them. Whenever a player casts a spell, if no mana was spent to cast that spell, this enchantment deals 5 damage to that player. {R}: Your opponents can't gain life this turn.",Enchantment,2.0,1,,,2020.0,Rare,R
-1.3010299956639813,Return up to two target creatures your opponents control to their owners' hands. Target player draws two cards.,Sorcery,7.0,1,,,2016.0,Uncommon,U
-1.3010299956639813,"Converge — Creatures your opponents control get -X/-0 until end of turn, where X is the number of colors of mana spent to cast this spell. Draw a card.",Instant,4.0,1,,,2015.0,Common,U
-1.3979400086720375,"Put target creature on top of its owner's library. Awaken 4—{4}{W}{U} (If you cast this spell for {4}{W}{U}, also put four +1/+1 counters on target land you control and it becomes a 0/0 Elemental creature with haste. It's still a land.)",Sorcery,3.0,1,,,2015.0,Uncommon,UW
-1.2218487496163564,Roil's Retribution deals 5 damage divided as you choose among any number of target attacking or blocking creatures.,Instant,5.0,1,,,2015.0,Uncommon,W
-0.6020599913279624,Exchange control of two target permanents that share a permanent type.,Sorcery,3.0,1,,,2019.0,Rare,RU
-0.8860566476931632,Visit — Creatures you control get +2/+0 until end of turn.,Artifact — Attraction,0.0,1,,,2022.0,Uncommon,Colorless
-1.6989700043360187,All creatures get +2/-2 until end of turn.,Sorcery,5.0,1,,,2014.0,Uncommon,R
0.47712125471966244,Rolling Earthquake deals X damage to each creature without horsemanship and each player.,Sorcery,1.0,1,,,2020.0,Rare,R
-0.638272163982407,"This Vehicle gets +1/+1 for each Hamster you control. Whenever this Vehicle attacks, create three 1/1 red Hamster creature tokens, then it deals X damage to any target, where X is the number of Hamsters you control. Crew 3",Artifact — Vehicle,7.0,1,4.0,4.0,2024.0,Rare,Colorless
-0.7958800173440752,"Destroy target land. If {B} was spent to cast this spell, all creatures get -1/-1 until end of turn.",Sorcery,4.0,1,,,2005.0,Uncommon,BG
0.11058971029924898,Wall creatures can attack as though they didn't have defender.,Enchantment,2.0,1,,,2003.0,Rare,W
-1.3979400086720375,Rolling Temblor deals 2 damage to each creature without flying. Flashback {4}{R}{R} (You may cast this card from your graveyard for its flashback cost. Then exile it.),Sorcery,3.0,1,,,2019.0,Uncommon,R
-0.6777807052660807,Rolling Thunder deals X damage divided as you choose among any number of targets.,Sorcery,2.0,1,,,2018.0,Uncommon,R
-0.8538719643217619,"Vigilance {1}, {T}: Create a tapped token that's a copy of target token that entered this turn. Doctor's companion (You can have two commanders if the other is the Doctor.)",Legendary Creature — Time Lord Scientist,4.0,1,3.0,3.0,2023.0,Rare,W
-1.154901959985743,"When Rona enters, you may exile target historic card from your graveyard. (Artifacts, legendaries, and Sagas are historic.) You may cast spells from among cards exiled with Rona. {4}, {T}: Exile the top card of your library.",Legendary Creature — Human Artificer,3.0,1,2.0,2.0,2018.0,Uncommon,BU
-0.05060999335508721,,Legendary Creature — Human Wizard // Legendary Creature — Phyrexian Wizard,2.0,1,,,2023.0,Rare,BU
-1.0969100130080565,"Whenever you cast an instant or sorcery spell, each opponent loses 1 life. You may cast this card from your graveyard by discarding two cards in addition to paying its other costs.",Legendary Creature — Human Wizard,4.0,1,3.0,4.0,2022.0,Uncommon,BU
-1.0457574905606752,"Kicker {2}{B} (You may pay an additional {2}{B} as you cast this spell.) Return target creature or planeswalker you don't control to its owner's hand. If this spell was kicked, put that permanent on the bottom of its owner's library instead.",Instant,1.0,1,,,2022.0,Uncommon,BU
-0.8538719643217619,"Bushido 2 (Whenever this creature blocks or becomes blocked, it gets +2/+2 until end of turn.)",Creature — Human Samurai,6.0,1,4.0,3.0,2005.0,Common,R
-0.3279021420642826,"Bushido 1 (Whenever this creature blocks or becomes blocked, it gets +1/+1 until end of turn.) Whenever this creature attacks, you may have it deal 1 damage to each creature defending player controls.",Creature — Human Samurai,5.0,1,2.0,2.0,2005.0,Uncommon,R
-1.0,"Haste Bushido 1 (Whenever this creature blocks or becomes blocked, it gets +1/+1 until end of turn.)",Creature — Human Samurai,3.0,1,2.0,2.0,2004.0,Common,R
-0.46852108295774486,"Equipped creature gets +2/+1. Whenever a creature you control enters, attach this Equipment to that creature. Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)",Artifact — Equipment,3.0,1,,,2005.0,Uncommon,Colorless
-1.3979400086720375,"Protection from snow Cumulative upkeep {1} (At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)",Creature — Beast,5.0,1,5.0,6.0,2006.0,Common,G
-1.2218487496163564,"This creature can't attack unless defending player controls a snow land. When you control no snow lands, sacrifice this creature.",Snow Creature — Serpent,6.0,1,5.0,6.0,2006.0,Common,U
-1.0,Sacrifice this creature: Destroy target enchantment.,Creature — Unicorn,2.0,1,2.0,2.0,2021.0,Common,W
-1.0457574905606752,{1}{U}: This creature gains flying until end of turn.,Creature — Zombie,2.0,1,2.0,1.0,2024.0,Common,BU
-1.2218487496163564,"Flash Flying, lifelink When this creature enters, destroy target creature an opponent controls that was dealt damage this turn.",Creature — Vampire Assassin,4.0,1,2.0,2.0,2024.0,Common,B
0.35602585719312274,"Whenever one or more nontoken creatures you control deal combat damage to a player, create a 1/1 black Assassin creature token with menace. (It can't be blocked except by two or more creatures.)",Enchantment,3.0,1,,,2024.0,Rare,BU
-1.6989700043360187,"Casualty 1 (As you cast this spell, you may sacrifice a creature with power 1 or greater. When you do, copy this spell and you may choose a new target for the copy.) Tap target creature. It doesn't untap during its controller's next untap step. Draw a card.",Sorcery,3.0,1,,,2022.0,Common,U
0.1673173347481761,You may pay {0} rather than pay the mana cost for Zombie creature spells you cast.,Enchantment,6.0,1,,,2025.0,Rare,U
-1.3010299956639813,"Until end of turn, target creature gets +0/+2 and another target creature gets -2/-0.",Instant,1.0,1,,,2020.0,Common,U
-1.5228787452803376,"Flying Whenever another artifact you control enters, you may draw a card. If you do, discard a card.",Artifact Creature — Construct,4.0,1,3.0,3.0,2025.0,Common,U
-0.6575773191777937,"Vigilance, trample {2}, {T}: Exile another target creature. Return that card to the battlefield under its owner's control at the beginning of the next end step.",Legendary Creature — Rhino Soldier,5.0,1,4.0,4.0,2022.0,Rare,GUW
-1.5228787452803376,"Kicker {2}{U} (You may pay an additional {2}{U} as you cast this spell.) When this enchantment enters, if it was kicked, create a 2/2 blue Drake creature token with flying. Whenever you cast a kicked spell, create a 2/2 blue Drake creature token with flying.",Enchantment,1.0,1,,,2020.0,Uncommon,U
-0.619788758288394,"Populate. Creatures you control gain indestructible until end of turn. (To populate, create a token that's a copy of a creature token you control.)",Instant,3.0,1,,,2024.0,Common,W
-0.1549019599857432,This land enters tapped unless you control a Mountain or a Forest. {T}: Add {R} or {G}.,Land,0.0,1,,,2025.0,Rare,GR
-0.958607314841775,Mercenaries don't untap during their controllers' untap steps.,Enchantment,2.0,1,,,2000.0,Uncommon,G
-0.3187587626244128,Choose three. You may choose the same mode more than once. • Put two +1/+1 counters on target creature. • Create a token that's a copy of target token you control. • Target player creates a 1/1 green Squirrel creature token. • Target opponent sacrifices a nontoken artifact of their choice.,Sorcery,4.0,1,,,2024.0,Rare,G
-0.9208187539523752,"{T}: Add one mana of any color. {T}: Add two mana of any one color. Spend this mana only to cast spells from your graveyard. {G}{U}, {T}, Exile this creature: Return target card with flashback you own from exile to your hand.",Creature — Plant Horror,2.0,1,2.0,2.0,2021.0,Uncommon,GU
-1.154901959985743,"Morph {5}{G}{G} (You may cast this card face down as a 2/2 creature for {3}. Turn it face up any time for its morph cost.) When this creature is turned face up, you may put a creature card from your hand onto the battlefield.",Creature — Elemental,6.0,1,6.0,5.0,2024.0,Rare,G
-0.619788758288394,"Destroy target noncreature permanent. If you control a Treefolk, draw a card.",Kindred Instant — Treefolk,5.0,1,,,2007.0,Common,G
-1.2218487496163564,"{2}{G}, {T}, Sacrifice this creature: Destroy all enchantments of the color of your choice.",Creature — Beast,4.0,1,2.0,3.0,2001.0,Common,G
-1.0457574905606752,"{2}, Return Rootha to its owner's hand: Copy target instant or sorcery spell you control. You may choose new targets for the copy.",Legendary Creature — Orc Shaman,3.0,1,1.0,4.0,2021.0,Uncommon,RU
-1.0457574905606752,"When this creature dies, you may exile it. If you do, shuffle all creature cards from your graveyard into your library.",Creature — Kavu,4.0,1,4.0,3.0,2000.0,Uncommon,G
-1.6989700043360187,"When this creature enters, exile target card with a cycling ability from your graveyard. Until the end of your next turn, you may play that card. Cycling {2} ({2}, Discard this card: Draw a card.)",Creature — Lizard,5.0,1,4.0,4.0,2020.0,Uncommon,R
-1.0969100130080565,Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.) Tap two untapped creatures you control: This creature gets +2/+2 until end of turn.,Creature — Elemental Warrior,6.0,1,3.0,3.0,2015.0,Uncommon,G
-1.0457574905606752,"When this creature dies, search your library for a creature card with power or toughness 6 or greater, reveal it, put it into your hand, then shuffle.",Creature — Treefolk,5.0,1,5.0,4.0,2021.0,Uncommon,G
0.69284691927723,Artifacts and lands enter tapped.,Enchantment,1.0,1,,,2007.0,Rare,G
-1.2218487496163564,"Destroy target artifact or enchantment. Investigate. (Create a Clue token. It's an artifact with '{2}, Sacrifice this token: Draw a card.')",Sorcery,3.0,1,,,2023.0,Common,G
0.6454222693490919,Lands you control and land cards in your library are basic.,Creature — Elf Druid,4.0,1,3.0,4.0,2022.0,Mythic,G
-1.5228787452803376,"{T}: Add {G}. {1}, {T}: Add one mana of any color.",Creature — Satyr Scout,2.0,1,1.0,3.0,2023.0,Common,G
-0.958607314841775,"{G}{G}, Sacrifice this creature: Put target land on top of its owner's library. Soulshift 3 (When this creature dies, you may return target Spirit card with mana value 3 or less from your graveyard to your hand.)",Creature — Spirit,4.0,1,3.0,3.0,2004.0,Uncommon,G
-1.3979400086720375,"Enchant creature without flying When this Aura enters, tap enchanted creature. Enchanted creature doesn't untap during its controller's untap step.",Enchantment — Aura,4.0,1,,,2016.0,Common,G
0.8254261177678232,This spell can't be countered. Sliver spells can't be countered.,Creature — Sliver,4.0,1,2.0,2.0,2003.0,Uncommon,G
-1.154901959985743,Prevent all combat damage that would be dealt this turn.,Instant,2.0,1,,,2019.0,Common,G
-0.42021640338318983,"As this enchantment enters, choose Island or Swamp. Whenever a land of the chosen type an opponent controls becomes tapped, you gain 1 life.",Enchantment,3.0,1,,,1996.0,Uncommon,G
-1.6989700043360187,"Mill three cards, then return a land card or Elf card from your graveyard to your hand. If you can't, draw a card. (To mill a card, put the top card of your library into your graveyard.)",Sorcery,2.0,1,,,2021.0,Common,G
-0.619788758288394,"Whenever this creature blocks, it gets +1/+0 and gains first strike until end of turn.",Creature — Spider,4.0,1,2.0,2.0,1995.0,Uncommon,G
-1.3010299956639813,{1}{G}: This creature gets +2/+2 until end of turn. Activate only once each turn.,Creature — Lizard,3.0,1,2.0,2.0,2017.0,Common,G
-1.0,Sacrifice a Forest: Regenerate this creature.,Creature — Crocodile,4.0,1,3.0,2.0,1998.0,Common,G
-1.0457574905606752,Islandwalk (This creature can't be blocked as long as defending player controls an Island.),Creature — Merfolk,3.0,1,2.0,2.0,2007.0,Common,U
-0.638272163982407,"{T}, Sacrifice this creature: Return target artifact card from your graveyard to your hand.",Creature — Merfolk,1.0,1,1.0,1.0,1997.0,Uncommon,U
-0.8860566476931632,{T}: This creature deals 1 damage to any target.,Creature — Merfolk,3.0,1,1.0,1.0,2017.0,Uncommon,U
-0.3187587626244128,{T}: Gain control of target creature for as long as that creature is enchanted.,Creature — Merfolk,4.0,1,2.0,3.0,2007.0,Rare,U
-0.769551078621726,{1}{U}: Look at the top card of target player's library.,Creature — Merfolk Wizard,1.0,1,1.0,1.0,1998.0,Common,U
-0.16749108729376366,You may cast Aura spells with enchant creature as though they had flash.,Creature — Merfolk Shaman,3.0,1,2.0,2.0,1997.0,Rare,U
0.3364597338485295,"{U}: This creature gains flying until end of turn. Whenever this creature deals combat damage to a player, you may pay {2}. If you do, search that player's library for a card and exile it, then the player shuffles.",Creature — Merfolk Rogue,2.0,1,1.0,2.0,2000.0,Rare,U
-0.585026652029182,"When this creature enters, each opponent may search their library for up to three basic land cards. They each put one of those cards onto the battlefield tapped under your control and the rest onto the battlefield tapped under their control. Then each player who searched their library this way shuffles.",Creature — Elf Druid,3.0,1,2.0,1.0,2020.0,Rare,G
-0.7958800173440752,"Prototype {1}{G} — 2/3 (You may cast this spell with different mana cost, color, and size. It keeps its abilities and types.) {3}{G}{G}, Sacrifice this creature: Create an X/X colorless Golem artifact creature token, where X is three times this creature's power. It gains haste until end of turn. Activate only as a sorcery.",Artifact Creature — Golem,5.0,1,5.0,5.0,2022.0,Mythic,G
-1.5228787452803376,"Haste Survival — At the beginning of your second main phase, if this creature is tapped, put three +1/+1 counters on up to one target land you control. That land becomes a 0/0 Elemental creature in addition to its other types. It gains haste until your next turn.",Creature — Human Survivor,5.0,1,3.0,4.0,2024.0,Uncommon,G
-1.0,"Equipped creature gets +1/+2, has reach, and can't be blocked by more than one creature. {2}, Sacrifice this Equipment: Draw a card. Equip {3}",Artifact — Clue Equipment,1.0,1,,,2024.0,Uncommon,G
-1.0,"Flying, haste",Legendary Creature — Dragon,6.0,1,6.0,5.0,2023.0,Uncommon,R
-0.958607314841775,"Partner with Amy Pond First strike, lifelink The Last Centurion — When you cast this spell from anywhere other than exile, exile it with three time counters on it. It gains suspend. Then investigate. (Create a Clue token. It's an artifact with '{2}, Sacrifice this token: Draw a card.')",Legendary Creature — Human Soldier,2.0,1,3.0,3.0,2023.0,Rare,UW
0.6148972160331346,"Reach (This creature can block creatures with flying.) At the beginning of combat on your turn, put a +1/+1 counter on target creature you control. It gains lifelink until end of turn. (Damage dealt by the creature also causes you to gain that much life.)",Legendary Creature — Human Noble Cleric,4.0,1,2.0,3.0,2025.0,Rare,W
-1.3010299956639813,"Vigilance When this creature enters, look at the top six cards of your library. You may reveal an artifact or enchantment card from among them and put it into your hand. Put the rest on the bottom of your library in a random order. If you didn't put a card into your hand this way, put a +1/+1 counter on this creature.",Creature — Human Knight,5.0,1,3.0,4.0,2024.0,Common,W
-0.5686362358410126,"First strike Raid — At end of combat on your turn, if you attacked this turn, create a Junk token for each opponent you attacked. (It's an artifact with '{T}, Sacrifice this token: Exile the top card of your library. You may play that card this turn. Activate only as a sorcery.') Whenever you sacrifice a Junk, add {R}.",Legendary Artifact Creature — Robot,4.0,1,3.0,2.0,2024.0,Rare,R
-1.5228787452803376,Convoke (Your creatures can help cast this spell. Each creature you tap while casting this spell pays for {1} or one mana of that creature's color.) Vigilance,Creature — Centaur Soldier,5.0,1,4.0,4.0,2018.0,Common,GW
0.8744818176994665,"Ward {2} Whenever you cast a Doctor spell or creature spell with doctor's companion, draw a card. Doctor's companion (You can have two commanders if the other is the Doctor.)",Legendary Creature — Human,4.0,1,2.0,3.0,2023.0,Rare,U
